rank_id,data_set,rank_no,change,ship,members_num,fic_type,new_works,total_works,old_fandom,release_date
AO3_2017_femslash-16,AO3_2017_femslash,17,-1,Cosima Niehaus x Delphine Cormier,2,slash,None,1445,Orphan Black (TV),None
AO3_2017_femslash-17,AO3_2017_femslash,18,78,Angela Ziegler | Mercy x Fareeha Amari | Pharah,2,slash,None,1387,Overwatch (Video Game),None
AO3_2017_femslash-18,AO3_2017_femslash,19,-5,Helena 'H. G.' Wells x Myka Bering,2,slash,None,1384,Warehouse 13,None
AO3_2017_femslash-19,AO3_2017_femslash,20,-5,Daisy Johnson | Skye x Jemma Simmons,2,slash,None,1335,Agents of S.H.I.E.L.D. (TV),None
AO3_2017_femslash-20,AO3_2017_femslash,21,-1,Blake Belladonna x Xiao Long Yang,2,slash,None,1304,RWBY,None
AO3_2017_femslash-21,AO3_2017_femslash,22,0,Chloe Price x Maxine 'Max' Caulfield,2,slash,None,1201,Life Is Strange (Video Game),None
AO3_2017_femslash-22,AO3_2017_femslash,23,19,Nicole Haught x Waverly Earp,2,slash,None,1169,Wynonna Earp (TV),None
AO3_2017_femslash-23,AO3_2017_femslash,24,new,Erin Gilbert x Jillian Holtzmann,2,slash,None,1164,Ghostbusters (2016),None
AO3_2017_femslash-24,AO3_2017_femslash,25,7,Ruby Rose x Weiss Schnee,2,slash,None,1101,RWBY,None
AO3_2017_femslash-25,AO3_2017_femslash,26,-8,Annie Leonhart x Mikasa Ackerman,2,slash,None,1100,Shingeki no Kyojin | Attack on Titan,None
AO3_2017_femslash-26,AO3_2017_femslash,27,new,Bernie Wolfe x Serena Campbell,2,slash,None,1091,Holby City,None
AO3_2017_femslash-27,AO3_2017_femslash,28,-9,Jane Rizzoli x Maura Isles,2,slash,None,1059,Rizzoli & Isles,None
AO3_2017_femslash-28,AO3_2017_femslash,29,23,Lapis Lazuli x Peridot,2,slash,None,980,Steven Universe (Cartoon),None
AO3_2017_femslash-29,AO3_2017_femslash,30,-9,Anna x Elsa,2,slash,None,976,Frozen (2013),None
AO3_2017_femslash-30,AO3_2017_femslash,31,-8,Tara Maclay x Willow Rosenberg,2,slash,None,934,Buffy the Vampire Slayer,None
AO3_2017_femslash-31,AO3_2017_femslash,32,-6,Margaery Tyrell x Sansa Stark,2,slash,None,909,Game of Thrones (TV),None
AO3_2017_femslash-32,AO3_2017_femslash,33,-5,Ali Krieger x Ashlyn Harris,2,slash,None,870,Women's Soccer RPF,None
AO3_2017_femslash-33,AO3_2017_femslash,34,-9,Guinevere 'Gwen' Pendragon x Morgana,2,slash,None,863,Merlin (TV),None
AO3_2017_femslash-34,AO3_2017_femslash,35,4,Ruby x Sapphire,2,slash,None,856,Steven Universe (Cartoon),None
AO3_2017_femslash-35,AO3_2017_femslash,36,-12,Natalia Alianovna 'Natasha' Romanova | Black Widow x Virginia 'Pepper' Potts | Rescue,2,slash,None,845,The Avengers (Marvel Movies),None
AO3_2017_femslash-36,AO3_2017_femslash,37,-10,Andrea Sachs x Miranda Priestly,2,slash,None,843,The Devil Wears Prada (2006),None
AO3_2017_femslash-37,AO3_2017_femslash,38,-8,Liara T'Soni x Shepard (Female) | Player Character,2,slash,None,838,Mass Effect Trilogy,None
AO3_2017_femslash-38,AO3_2017_femslash,39,-10,Terezi Pyrope x Vriska Serket,2,slash,None,805,Homestuck,None
AO3_2017_femslash-39,AO3_2017_femslash,40,33,Clary Fray x Isabelle Lightwood,2,slash,None,804,Shadowhunters (TV),None
AO3_2017_femslash-40,AO3_2017_femslash,41,-10,Mabel Pines x Pacifica Northwest,2,slash,None,796,Gravity Falls,None
AO3_2017_femslash-41,AO3_2017_femslash,42,new,Elizabeth 'Eliza' Schuyler x Maria Reynolds,2,slash,None,791,Hamilton,None
AO3_2017_femslash-42,AO3_2017_femslash,43,-9,Maria Hill x Natalia Alianovna 'Natasha' Romanova | Black Widow,2,slash,None,762,Marvel Cinematic Universe,None
AO3_2017_femslash-43,AO3_2017_femslash,44,-7,Pearl x Rose Quartz | Pink Diamond,2,slash,None,761,Steven Universe (Cartoon),None
AO3_2017_femslash-44,AO3_2017_femslash,45,-12,Buffy Summers x Faith Lehane,2,slash,None,760,Buffy the Vampire Slayer,None
AO3_2017_femslash-45,AO3_2017_femslash,46,-10,Nyssa Raatko/al Ghul x Sara Lance | White Canary,2,slash,None,749,Arrow (TV 2012),None
AO3_2017_femslash-46,AO3_2017_femslash,47,-6,Shimizu Kiyoko x Yachi Hitoka,2,slash,None,748,Haikyuu!!,None
AO3_2017_femslash-47,AO3_2017_femslash,48,15,Ginny Weasley x Luna Lovegood,2,slash,None,683,Harry Potter - J. K. Rowling,None
AO3_2017_femslash-48,AO3_2017_femslash,49,-14,Kira Yukimura x Malia Tate,2,slash,None,681,Teen Wolf (TV),None
AO3_2017_femslash-49,AO3_2017_femslash,50,3,Amethyst x Pearl,2,slash,None,636,Steven Universe (Cartoon),None
AO3_2017_femslash-50,AO3_2017_femslash,51,47,Anya x Raven Reyes,2,slash,None,632,The 100 (TV),None
AO3_2017_femslash-51,AO3_2017_femslash,52,22,Harleen Quinzel | Harley Quinn x Pamela Isley | Poison Ivy,2,slash,None,628,Batman - All Media Types,None
AO3_2017_femslash-52,AO3_2017_femslash,53,new,Alexandra 'Alex' Danvers | Supergirl/Sentinel x Kara Danvers/Zor-El | Supergirl,2,slash,None,624,Supergirl (TV 2015),None
AO3_2017_femslash-53,AO3_2017_femslash,54,-6,Leliana x Warden (Female) | Player Character,2,slash,None,611,Dragon Age: Origins,None
AO3_2017_femslash-54,AO3_2017_femslash,55,-12,Hawke (Female) | Player Character x Isabela,2,slash,None,601,Dragon Age II,None
AO3_2017_femslash-55,AO3_2017_femslash,56,30,Alexandra 'Alex' Danvers | Supergirl/Sentinel x Astra In-Ze,2,slash,None,598,Supergirl (TV 2015),None
AO3_2017_femslash-56,AO3_2017_femslash,57,-19,Jane Crocker x Roxy Lalonde,2,slash,None,593,Homestuck,None
AO3_2017_femslash-57,AO3_2017_femslash,58,-12,Octavia Blake x Raven Reyes,2,slash,None,590,The 100 (TV),None
AO3_2017_femslash-58,AO3_2017_femslash,59,-12,Charlie Bradbury x Jo Harvelle,2,slash,None,584,Supernatural,None
AO3_2017_femslash-59,AO3_2017_femslash,60,-20,Alex Morgan x Tobin Heath,2,slash,None,577,Women's Soccer RPF,None
AO3_2017_femslash-60,AO3_2017_femslash,61,27,Maya Hart x Riley Matthews,2,slash,None,567,Girl Meets World,None
AO3_2017_femslash-61,AO3_2017_femslash,62,new,Betty Cooper x Veronica Lodge,2,slash,None,533,Riverdale (TV 2017),None
AO3_2017_femslash-62,AO3_2017_femslash,63,-6,Cosette Fauchelevent x Éponine Thénardier,2,slash,None,522,Les Misérables - All Media Types,None
AO3_2017_femslash-63,AO3_2017_femslash,64,2,Gabrielle x Xena,2,slash,None,518,Xena: Warrior Princess,None
AO3_2017_femslash-64,AO3_2017_femslash,65,-15,Marceline x Princess Bubblegum,2,slash,None,515,Adventure Time,None
AO3_2017_femslash-65,AO3_2017_femslash,66,-21,Danny Lawrence x Laura Hollis,2,slash,None,503,Carmilla (Web Series),None
AO3_2017_femslash-66,AO3_2017_femslash,67,-11,Kaiou Michiru | Sailor Neptune x Tenoh Haruka | Sailor Uranus,2,slash,None,498,Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon,None
AO3_2017_femslash-67,AO3_2017_femslash,68,new,Mila Babicheva x Sara Crispino,2,slash,None,483,Yuri!!! on Ice (Anime),None
AO3_2017_femslash-68,AO3_2017_femslash,69,-3,Emily Prentiss x Jennifer 'JJ' Jareau,2,slash,None,481,Criminal Minds,None
AO3_2017_femslash-69,AO3_2017_femslash,70,-26,Quinn Fabray x Santana Lopez,2,slash,None,479,Glee,None
AO3_2017_femslash-70,AO3_2017_femslash,71,-11,Inquisitor (Female) | Player Character x Josephine Montilyet,2,slash,None,476,Dragon Age: Inquisition,None
AO3_2017_femslash-71,AO3_2017_femslash,72,-4,Inquisitor (Female) | Player Character x Sera,2,slash,None,473,Dragon Age: Inquisition,None
AO3_2017_femslash-72,AO3_2017_femslash,73,-18,Belle x Ruby | Red Riding Hood,2,slash,None,464,Once Upon a Time (TV),None
AO3_2017_femslash-73,AO3_2017_femslash,74,-20,Hope Solo x Kelley O'Hara,2,slash,None,463,Women's Soccer RPF,None
AO3_2017_femslash-74,AO3_2017_femslash,75,10,Camila Cabello x Lauren Jauregui,2,slash,None,460,Fifth Harmony (Band),None
AO3_2017_femslash-75,AO3_2017_femslash,75,new,Christen Press x Tobin Heath,2,slash,None,460,Women's Soccer RPF,None
AO3_2017_femslash-76,AO3_2017_femslash,77,-28,Cara Mason x Kahlan Amnell,2,slash,None,455,Legend of the Seeker,None
AO3_2017_femslash-77,AO3_2017_femslash,78,-13,Charlie Bradbury x Dorothy Baum,2,slash,None,453,Supernatural,None
AO3_2017_femslash-78,AO3_2017_femslash,79,-20,Cora Hale x Lydia Martin,2,slash,None,452,Teen Wolf (TV),None
AO3_2017_femslash-79,AO3_2017_femslash,80,new,Ayase Eli x Toujou Nozomi,2,slash,None,451,Love Live! School Idol Project,None
AO3_2017_femslash-80,AO3_2017_femslash,81,3,Garnet x Pearl,2,slash,None,449,Steven Universe (Cartoon),None
AO3_2017_femslash-81,AO3_2017_femslash,82,new,Amethyst x Peridot,2,slash,None,445,Steven Universe (Cartoon),None
AO3_2017_femslash-82,AO3_2017_femslash,83,new,Kimberly Ann 'Kim' Hart | Pink Ranger x Trini Kwan | Yellow Ranger,2,slash,None,441,Power Rangers (2017),None
AO3_2017_femslash-83,AO3_2017_femslash,84,-33,Rachel Berry x Santana Lopez,2,slash,None,436,Glee,None
AO3_2017_femslash-84,AO3_2017_femslash,85,-24,Gail Peck x Holly Stewart,2,slash,None,430,Rookie Blue,None
AO3_2017_femslash-85,AO3_2017_femslash,86,-28,Kanaya Maryam x Vriska Serket,2,slash,None,429,Homestuck,None
AO3_2017_femslash-86,AO3_2017_femslash,87,-23,Clarke Griffin x Raven Reyes,2,slash,None,421,The 100 (TV),None
AO3_2017_femslash-87,AO3_2017_femslash,88,-19,Arizona Robbins x Calliope 'Callie' Torres,2,slash,None,414,Grey's Anatomy,None
AO3_2017_femslash-88,AO3_2017_femslash,89,new,Carol Aird x Therese Belivet,2,slash,None,404,Carol (2015),None
AO3_2017_femslash-89,AO3_2017_femslash,90,4,Costia x Lexa,2,slash,None,399,The 100 (TV),None
AO3_2017_femslash-90,AO3_2017_femslash,91,-29,Bo x Lauren Lewis,2,slash,None,397,Lost Girl,None
AO3_2017_femslash-91,AO3_2017_femslash,92,-20,Jenny Flint x Madame Vastra,2,slash,None,390,Doctor Who (2005),None
AO3_2017_femslash-92,AO3_2017_femslash,93,-12,Ginny Weasley x Hermione Granger,2,slash,None,388,Harry Potter - J. K. Rowling,None
AO3_2017_femslash-93,AO3_2017_femslash,94,-23,Jade Harley x Rose Lalonde,2,slash,None,385,Homestuck,None
AO3_2017_femslash-94,AO3_2017_femslash,95,new,Nishikino Maki x Yazawa Nico,2,slash,None,383,Love Live! School Idol Project,None
AO3_2017_femslash-95,AO3_2017_femslash,96,-26,Janet Fraiser x Sam Carter,2,slash,None,382,Stargate SG-1,None
AO3_2017_femslash-96,AO3_2017_femslash,97,-20,Akemi Homura x Kaname Madoka,2,slash,None,373,Mahou Shoujo Madoka Magika | Puella Magi Madoka Magica,None
AO3_2017_femslash-97,AO3_2017_femslash,98,-23,Irene Adler x Molly Hooper,2,slash,None,363,Sherlock (TV),None
AO3_2017_femslash-98,AO3_2017_femslash,99,-8,Maxine 'Max' Caulfield x Victoria Chase,2,slash,None,361,Life Is Strange (Video Game),None
AO3_2017_femslash-99,AO3_2017_femslash,100,new,Alana Bloom x Margot Verger,2,slash,None,360,Hannibal (TV),None
