rank_id,data_set,rank_no,change,ship,members_num,fic_type,new_works,total_works,old_fandom,release_date
AO3_2021_overall-27,AO3_2021_overall,28,-8,Sherlock Holmes & John Watson,2,gen,None,18502,Sherlock (TV),None
AO3_2021_overall-28,AO3_2021_overall,29,-6,Dan Howell | danisnotonfire x Phil Lester | AmazingPhil,2,slash,None,17455,Phandom/The Fantastic Foursome (YouTube RPF),None
AO3_2021_overall-29,AO3_2021_overall,30,-3,Blaine Anderson x Kurt Hummel,2,slash,None,17427,Glee,None
AO3_2021_overall-30,AO3_2021_overall,31,20,Iwaizumi Hajime x Oikawa Tooru,2,slash,None,16456,Haikyuu!!,None
AO3_2021_overall-31,AO3_2021_overall,32,4,Kara Danvers/Zor-El | Supergirl x Lena Luthor | Ultrawoman,2,slash,None,16227,Supergirl (TV 2015),None
AO3_2021_overall-32,AO3_2021_overall,33,-4,Erik Lehnsherr | Magneto x Charles Xavier | Professor X,2,slash,None,15634,X-Men (Alternate Timeline Movies),None
AO3_2021_overall-33,AO3_2021_overall,34,-4,Levi Ackerman x Eren Yeager,2,slash,None,15492,Shingeki no Kyojin | Attack on Titan,None
AO3_2021_overall-34,AO3_2021_overall,35,24,`James Potter x Lily Potter, née Evans`,2,slash,None,15164,Harry Potter - J. K. Rowling,None
AO3_2021_overall-35,AO3_2021_overall,36,-4,Keith x Shiro,2,slash,None,15162,Voltron: Legendary Defender,None
AO3_2021_overall-36,AO3_2021_overall,37,18,Hinata Shouyou x Kageyama Tobio,2,slash,None,15073,Haikyuu!!,None
AO3_2021_overall-37,AO3_2021_overall,38,2,Jung Hoseok | J-Hope x Min Yoongi | Suga,2,slash,None,14892,Bangtan Boys | BTS,None
AO3_2021_overall-38,AO3_2021_overall,39,7,Hermione Granger x Ron Weasley,2,slash,None,14881,Harry Potter - J. K. Rowling,None
AO3_2021_overall-39,AO3_2021_overall,40,18,Hermione Granger x Draco Malfoy,2,slash,None,14834,Harry Potter - J. K. Rowling,None
AO3_2021_overall-40,AO3_2021_overall,41,-8,Armitage Hux x Ben Solo | Kylo Ren,2,slash,None,14503,Star Wars Sequel Trilogy,None
AO3_2021_overall-41,AO3_2021_overall,42,0,Eddie Kaspbrak x Richie Tozier,2,slash,None,14105,IT (Movies – Muschietti),None
AO3_2021_overall-42,AO3_2021_overall,43,-4,Bellamy Blake x Clarke Griffin,2,slash,None,14092,The 100 (TV),None
AO3_2021_overall-43,AO3_2021_overall,44,39,Geralt of Rivia | The Witcher x Jaskier | Dandelion,2,slash,None,13915,Wiedźmin | The Witcher - All Media Types,None
AO3_2021_overall-44,AO3_2021_overall,45,new,Clay | Dream x George Davidson | GeorgeNotFound,2,slash,None,13780,Video Blogging RPF,None
AO3_2021_overall-45,AO3_2021_overall,46,-12,Gabriel x Sam Winchester,2,slash,None,13657,Supernatural,None
AO3_2021_overall-46,AO3_2021_overall,47,-9,Loki Laufeyson/Odinson x Thor Odinson,2,slash,None,13642,Thor (Movies),None
AO3_2021_overall-47,AO3_2021_overall,48,-11,Jensen Ackles x Jared Padalecki,2,slash,None,13640,Supernatural RPF,None
AO3_2021_overall-48,AO3_2021_overall,49,-8,Regina Mills | Evil Queen x Emma Swan,2,slash,None,13451,Once Upon a Time (TV),None
AO3_2021_overall-49,AO3_2021_overall,50,-7,James T. Kirk x Spock,2,slash,None,13316,Star Trek: Alternate Original Series (Movies),None
AO3_2021_overall-50,AO3_2021_overall,51,-2,Ian Gallagher x Mickey Milkovich,2,slash,None,13094,Shameless (US),None
AO3_2021_overall-51,AO3_2021_overall,52,-4,Harry Potter x Severus Snape,2,slash,None,13007,Harry Potter - J. K. Rowling,None
AO3_2021_overall-52,AO3_2021_overall,53,28,Akaashi Keiji x Bokuto Koutarou,2,slash,None,12789,Haikyuu!!,None
AO3_2021_overall-53,AO3_2021_overall,54,19,Dazai Osamu x Nakahara Chuuya,2,slash,None,12626,文豪ストレイドッグス | Bungou Stray Dogs,None
AO3_2021_overall-54,AO3_2021_overall,55,33,Aizawa Shouta | Eraserhead x Yamada Hizashi | Present Mic,2,slash,None,12591,Boku no Hero Academia | My Hero Academia,None
AO3_2021_overall-55,AO3_2021_overall,56,-12,Rodney McKay x John Sheppard,2,slash,None,12518,Stargate Atlantis,None
AO3_2021_overall-56,AO3_2021_overall,57,3,Kim Taehyung | V x Park Jimin | Jimin,2,slash,None,12489,Bangtan Boys | BTS,None
AO3_2021_overall-57,AO3_2021_overall,58,-11,Clarke Griffin x Lexa,2,slash,None,12449,The 100 (TV),None
AO3_2021_overall-58,AO3_2021_overall,59,9,Harry Potter x Ginny Weasley,2,slash,None,12002,Harry Potter - J. K. Rowling,None
AO3_2021_overall-59,AO3_2021_overall,60,-10,Clint Barton | Hawkeye x Natalia Alianovna 'Natasha' Romanova | Black Widow,2,slash,None,11828,The Avengers (Marvel Movies),None
AO3_2021_overall-60,AO3_2021_overall,61,5,Jeon Jungkook | Jungkook x Min Yoongi | Suga,2,slash,None,11576,Bangtan Boys | BTS,None
AO3_2021_overall-61,AO3_2021_overall,62,-10,Oliver Queen | Green Arrow x Felicity Smoak,2,slash,None,11487,Arrow (TV 2012),None
AO3_2021_overall-62,AO3_2021_overall,63,-18,Steve McGarrett x Danny 'Danno' Williams,2,slash,None,11461,Hawaii Five-0 (2010),None
AO3_2021_overall-63,AO3_2021_overall,64,-10,Enjolras x Grantaire,2,slash,None,11292,Les Misérables - All Media Types,None
AO3_2021_overall-64,AO3_2021_overall,65,7,Dean Winchester & Sam Winchester,2,gen,None,11170,Supernatural,None
AO3_2021_overall-65,AO3_2021_overall,66,-9,Killian Jones | Captain Hook x Emma Swan,2,slash,None,11000,Once Upon a Time (TV),None
AO3_2021_overall-66,AO3_2021_overall,67,-14,Clint Barton | Hawkeye x Phil Coulson,2,slash,None,10951,The Avengers (Marvel Movies),None
AO3_2021_overall-67,AO3_2021_overall,68,-12,Mycroft Holmes x Greg Lestrade,2,slash,None,10945,Sherlock (TV),None
AO3_2021_overall-68,AO3_2021_overall,69,-7,Loki Laufeyson/Odinson x Tony Stark | Iron Man,2,slash,None,10842,The Avengers (Marvel Movies),None
AO3_2021_overall-69,AO3_2021_overall,70,-7,Jack Harkness x Ianto Jones,2,slash,None,10827,Torchwood,None
AO3_2021_overall-70,AO3_2021_overall,71,8,James Buchanan 'Bucky' Barnes | Winter Soldier/Captain America x Y/N | Reader,2,slash,None,10797,Marvel Cinematic Universe,None
AO3_2021_overall-71,AO3_2021_overall,72,-3,Castiel & Dean Winchester,2,gen,None,10733,Supernatural,None
AO3_2021_overall-72,AO3_2021_overall,73,-6,James Buchanan 'Bucky' Barnes | Winter Soldier/Captain America & Steve Rogers | Captain America,2,gen,None,10634,Captain America (Movies),None
AO3_2021_overall-73,AO3_2021_overall,74,-13,Bilbo Baggins x Thorin Oakenshield,2,slash,None,10518,The Hobbit - All Media Types,None
AO3_2021_overall-74,AO3_2021_overall,75,-4,Fox Mulder x Dana Scully,2,slash,None,10377,The X-Files,None
AO3_2021_overall-75,AO3_2021_overall,76,0,Aziraphale & Anthony J. Crowley,2,gen,None,10369,Good Omens (TV),None
AO3_2021_overall-76,AO3_2021_overall,77,-12,The Tenth Doctor x Rose Tyler,2,slash,None,10253,Doctor Who (2005),None
AO3_2021_overall-77,AO3_2021_overall,78,-14,Frank Iero x Gerard Way,2,slash,None,10234,My Chemical Romance,None
AO3_2021_overall-78,AO3_2021_overall,79,1,Uchiha Sasuke x Uzumaki Naruto,2,slash,None,9578,Naruto,None
AO3_2021_overall-79,AO3_2021_overall,80,new,Bakugou Katsuki & Midoriya Izuku | Deku,2,gen,None,9370,Boku no Hero Academia | My Hero Academia,None
AO3_2021_overall-80,AO3_2021_overall,81,-11,Zayn Malik x Liam Payne,2,slash,None,9305,One Direction (Band),None
AO3_2021_overall-81,AO3_2021_overall,82,-8,Sherlock Holmes x Molly Hooper,2,slash,None,8976,Sherlock (TV),None
AO3_2021_overall-82,AO3_2021_overall,83,8,Kim Taehyung | V x Min Yoongi | Suga,2,slash,None,8968,Bangtan Boys | BTS,None
AO3_2021_overall-83,AO3_2021_overall,84,1,James Buchanan 'Bucky' Barnes | Winter Soldier/Captain America x Tony Stark | Iron Man,2,slash,None,8767,Marvel Cinematic Universe,None
AO3_2021_overall-84,AO3_2021_overall,85,new,Sawamura Daichi x Sugawara Koushi,2,slash,None,8761,Haikyuu!!,None
AO3_2021_overall-85,AO3_2021_overall,86,-11,Inquisitor | Player Character x Cullen Rutherford,2,slash,None,8594,Dragon Age: Inquisition,None
AO3_2021_overall-86,AO3_2021_overall,87,6,Jaime Lannister x Brienne of Tarth,2,slash,None,8484,Game of Thrones (TV),None
AO3_2021_overall-87,AO3_2021_overall,88,11,Byun Baekhyun | Baekhyun x Park Chanyeol | Chanyeol,2,slash,None,8408,EXO (Band),None
AO3_2021_overall-88,AO3_2021_overall,89,new,Adora x Catra,2,slash,None,8347,She-Ra and the Princesses of Power (2018),None
AO3_2021_overall-89,AO3_2021_overall,90,new,Evan 'Buck' Buckley x Eddie Diaz,2,slash,None,8345,9-1-1 (TV),None
AO3_2021_overall-90,AO3_2021_overall,91,new,Kozume Kenma x Kuroo Tetsurou,2,slash,None,8290,Haikyuu!!,None
AO3_2021_overall-91,AO3_2021_overall,92,-15,Belle x Mr. Gold | Rumpelstiltskin,2,slash,None,8283,Once Upon a Time (TV),None
AO3_2021_overall-92,AO3_2021_overall,93,1,Peter Hale x Stiles Stilinski,2,slash,None,8206,Teen Wolf (TV),None
AO3_2021_overall-93,AO3_2021_overall,94,new,Annabeth Chase x Percy Jackson,2,slash,None,8205,Percy Jackson and the Olympians - Rick Riordan,None
AO3_2021_overall-94,AO3_2021_overall,95,-17,James T. Kirk x Leonard 'Bones' McCoy,2,slash,None,8161,Star Trek: Alternate Original Series (Movies),None
AO3_2021_overall-95,AO3_2021_overall,96,-12,Dean Winchester x Y/N | Reader,2,slash,None,8088,Supernatural,None
AO3_2021_overall-96,AO3_2021_overall,97,new,Harry Potter x Tom Riddle | Voldemort,2,slash,None,8083,Harry Potter - J. K. Rowling,None
AO3_2021_overall-97,AO3_2021_overall,98,new,Levi Ackerman x Erwin Smith,2,slash,None,8065,Shingeki no Kyojin | Attack on Titan,None
AO3_2021_overall-98,AO3_2021_overall,99,new,Tsukishima Kei x Yamaguchi Tadashi,2,slash,None,7968,Haikyuu!!,None
AO3_2021_overall-99,AO3_2021_overall,100,-11,Poe Dameron x Finn,2,slash,None,7945,Star Wars Sequel Trilogy,None
