rank_id,data_set,rank_no,change,ship,members_num,fic_type,new_works,total_works,old_fandom,release_date
AO3_2014_femslash-0,AO3_2014_femslash,1,None,Regina Mills | Evil Queen x Emma Swan,2,slash,None,2366,Once Upon a Time (TV),None
AO3_2014_femslash-1,AO3_2014_femslash,2,None,Rose Lalonde x Kanaya Maryam,2,slash,None,1839,Homestuck,None
AO3_2014_femslash-2,AO3_2014_femslash,3,None,Santana Lopez x Brittany S. Pierce,2,slash,None,1613,Glee,None
AO3_2014_femslash-3,AO3_2014_femslash,4,None,Rachel Berry x Quinn Fabray,2,slash,None,1251,Glee,None
AO3_2014_femslash-4,AO3_2014_femslash,5,None,Myka Bering x Helena 'H. G.' Wells,2,slash,None,945,Warehouse 13,None
AO3_2014_femslash-5,AO3_2014_femslash,6,None,Allison Argent x Lydia Martin,2,slash,None,787,Teen Wolf (TV),None
AO3_2014_femslash-6,AO3_2014_femslash,7,None,Maura Isles x Jane Rizzoli,2,slash,None,647,Rizzoli & Isles,None
AO3_2014_femslash-7,AO3_2014_femslash,8,None,Historia Reiss | Krista Lenz x Ymir of the 104th,2,slash,None,638,Shingeki no Kyojin | Attack on Titan,None
AO3_2014_femslash-8,AO3_2014_femslash,9,None,Tara Maclay x Willow Rosenberg,2,slash,None,534,Buffy the Vampire Slayer,None
AO3_2014_femslash-9,AO3_2014_femslash,10,None,Guinevere 'Gwen' Pendragon x Morgana,2,slash,None,517,Merlin (TV),None
AO3_2014_femslash-10,AO3_2014_femslash,11,None,Virginia 'Pepper' Potts | Rescue x Natalia Alianovna 'Natasha' Romanova | Black Widow,2,slash,None,494,The Avengers (Marvel Movies),None
AO3_2014_femslash-11,AO3_2014_femslash,12,None,Chloe Beale x Beca Mitchell,2,slash,None,474,Pitch Perfect (2012),None
AO3_2014_femslash-12,AO3_2014_femslash,13,None,Faith Lehane x Buffy Summers,2,slash,None,428,Buffy the Vampire Slayer,None
AO3_2014_femslash-13,AO3_2014_femslash,14,None,Anna x Elsa,2,slash,None,416,Frozen (2013),None
AO3_2014_femslash-14,AO3_2014_femslash,15,None,Terezi Pyrope x Vriska Serket,2,slash,None,398,Homestuck,None
AO3_2014_femslash-15,AO3_2014_femslash,16,None,Kahlan Amnell x Cara Mason,2,slash,None,392,Legend of the Seeker,None
AO3_2014_femslash-16,AO3_2014_femslash,17,None,Quinn Fabray x Santana Lopez,2,slash,None,385,Glee,None
AO3_2014_femslash-17,AO3_2014_femslash,18,None,Jane Crocker x Roxy Lalonde,2,slash,None,348,Homestuck,None
AO3_2014_femslash-18,AO3_2014_femslash,19,None,Delphine Cormier x Cosima Niehaus,2,slash,None,347,Orphan Black (TV),None
AO3_2014_femslash-19,AO3_2014_femslash,20,None,Miranda Priestly x Andrea Sachs,2,slash,None,346,The Devil Wears Prada (2006),None
AO3_2014_femslash-20,AO3_2014_femslash,21,None,Rachel Berry x Santana Lopez,2,slash,None,340,Glee,None
AO3_2014_femslash-21,AO3_2014_femslash,22,None,Mikasa Ackerman x Annie Leonhart,2,slash,None,315,Shingeki no Kyojin | Attack on Titan,None
AO3_2014_femslash-22,AO3_2014_femslash,23,None,Shepard (Female) | Player Character x Liara T'Soni,2,slash,None,309,Mass Effect,None
AO3_2014_femslash-23,AO3_2014_femslash,24,None,Kanaya Maryam x Vriska Serket,2,slash,None,308,Homestuck,None
AO3_2014_femslash-24,AO3_2014_femslash,25,None,Jemma Simmons x Daisy Johnson | Skye,2,slash,None,299,Agents of S.H.I.E.L.D. (TV),None
AO3_2014_femslash-25,AO3_2014_femslash,25,None,Cosette Fauchelevent x Éponine Thénardier,2,slash,None,299,Les Misérables - All Media Types,None
AO3_2014_femslash-26,AO3_2014_femslash,27,None,Bo x Lauren Lewis,2,slash,None,298,Lost Girl,None
AO3_2014_femslash-27,AO3_2014_femslash,28,None,Sam Carter x Janet Fraiser,2,slash,None,276,Stargate SG-1,None
