rank_id,data_set,rank_no,change,ship,members_num,fic_type,new_works,total_works,old_fandom,release_date
AO3_2014_overall-74,AO3_2014_overall,74,new,Gavin Free x Michael Jones,2,slash,None,1598,Rooster Teeth/Achievement Hunter RPF,None
AO3_2014_overall-75,AO3_2014_overall,76,new,Emma Swan x Killian Jones | Captain Hook,2,slash,None,1551,Once Upon a Time (TV),None
AO3_2014_overall-76,AO3_2014_overall,77,None,Amy Pond x Rory Williams,2,slash,None,1528,Doctor Who (2005),None
AO3_2014_overall-77,AO3_2014_overall,78,None,Dirk Strider x Jake English,2,slash,None,1523,Homestuck,None
AO3_2014_overall-78,AO3_2014_overall,79,None,Liam Payne x Louis Tomlinson,2,slash,None,1486,One Direction (Band),None
AO3_2014_overall-79,AO3_2014_overall,80,None,Fíli x Kíli,2,slash,None,1480,The Hobbit (Jackson movies),None
AO3_2014_overall-80,AO3_2014_overall,81,None,Alfred F. Jones | America x Arthur Kirkland | England,2,slash,None,1450,Hetalia: Axis Powers,None
AO3_2014_overall-81,AO3_2014_overall,82,None,Ray Doyle x William Bodie,2,slash,None,1391,The Professionals,None
AO3_2014_overall-82,AO3_2014_overall,83,new,Erwin Smith x Levi Ackerman,2,slash,None,1390,Shingeki no Kyojin | Attack on Titan,None
AO3_2014_overall-83,AO3_2014_overall,84,None,Castiel x Sam Winchester,2,slash,None,1387,Supernatural,None
AO3_2014_overall-84,AO3_2014_overall,85,new,Harry Styles x Zayn Malik,2,slash,None,1375,One Direction (Band),None
AO3_2014_overall-85,AO3_2014_overall,86,None,Spike x Xander Harris,2,slash,None,1371,Buffy the Vampire Slayer,None
AO3_2014_overall-86,AO3_2014_overall,87,None,`James Potter x Lily Potter, née Evans`,2,slash,None,1366,Harry Potter - J. K. Rowling,None
AO3_2014_overall-87,AO3_2014_overall,87,None,Remus Lupin x Severus Snape,2,slash,None,1366,Harry Potter - J. K. Rowling,None
AO3_2014_overall-88,AO3_2014_overall,89,None,Patrick Stump x Pete Wentz,2,slash,None,1354,Fall Out Boy,None
AO3_2014_overall-89,AO3_2014_overall,90,new,Jonathan Toews x Patrick Kane,2,slash,None,1348,Hockey RPF,None
AO3_2014_overall-90,AO3_2014_overall,91,None,Dave Strider x Karkat Vantas,2,slash,None,1335,Homestuck,None
AO3_2014_overall-91,AO3_2014_overall,92,None,Nyota Uhura x Spock,2,slash,None,1330,Star Trek: Alternate Original Series (Movies),None
AO3_2014_overall-92,AO3_2014_overall,93,None,Lucifer x Sam Winchester,2,slash,None,1329,Supernatural,None
AO3_2014_overall-93,AO3_2014_overall,94,None,John Egbert x Karkat Vantas,2,slash,None,1328,Homestuck,None
AO3_2014_overall-94,AO3_2014_overall,95,new,Peter Hale x Stiles Stilinski,2,slash,None,1313,Teen Wolf (TV),None
AO3_2014_overall-95,AO3_2014_overall,96,None,Harvey Specter x Mike Ross,2,slash,None,1308,Suits (TV),None
AO3_2014_overall-96,AO3_2014_overall,97,None,Greg House x James Wilson,2,slash,None,1281,House M.D.,None
AO3_2014_overall-97,AO3_2014_overall,98,new,Liam Payne x Niall Horan,2,slash,None,1280,One Direction (Band),None
AO3_2014_overall-98,AO3_2014_overall,99,new,Hermann Gottlieb x Newton Geiszler,2,slash,None,1277,Pacific Rim (2013),None
AO3_2014_overall-99,AO3_2014_overall,100,new,Scott McCall x Stiles Stilinski,2,slash,None,1250,Teen Wolf (TV),None
