rank_id,data_set,rank_no,change,ship,members_num,fic_type,new_works,total_works,old_fandom,release_date
AO3_2013_overall-0,AO3_2013_overall,1,None,Sherlock Holmes x John Watson,2,slash,None,20415,Sherlock (TV),None
AO3_2013_overall-1,AO3_2013_overall,2,None,Castiel x Dean Winchester,2,slash,None,15307,Supernatural,None
AO3_2013_overall-2,AO3_2013_overall,3,None,Derek Hale x Stiles Stilinski,2,slash,None,15162,Teen Wolf (TV),None
AO3_2013_overall-3,AO3_2013_overall,4,None,Dean Winchester x Sam Winchester,2,slash,None,7959,Supernatural,None
AO3_2013_overall-4,AO3_2013_overall,5,None,Merlin x Arthur Pendragon,2,slash,None,7838,Merlin (TV),None
AO3_2013_overall-5,AO3_2013_overall,6,None,Rodney McKay x John Sheppard,2,slash,None,7021,Stargate Atlantis,None
AO3_2013_overall-6,AO3_2013_overall,7,None,Harry Styles x Louis Tomlinson,2,slash,None,6809,One Direction (Band),None
AO3_2013_overall-7,AO3_2013_overall,8,None,Steve Rogers | Captain America x Tony Stark | Iron Man,2,slash,None,6681,The Avengers (Marvel Movies),None
AO3_2013_overall-8,AO3_2013_overall,9,None,Jim Ellison x Blair Sandburg,2,slash,None,6660,The Sentinel,None
AO3_2013_overall-9,AO3_2013_overall,10,None,Draco Malfoy x Harry Potter,2,slash,None,6107,Harry Potter - J. K. Rowling,None
AO3_2013_overall-10,AO3_2013_overall,11,None,Clark Kent | Superman x Alexander Joseph 'Lex' Luthor,2,slash,None,5879,Smallville,None
AO3_2013_overall-11,AO3_2013_overall,12,None,Blaine Anderson x Kurt Hummel,2,slash,None,5483,Glee,None
AO3_2013_overall-12,AO3_2013_overall,13,None,Sherlock Holmes & John Watson,2,gen,None,5072,Sherlock (TV),None
AO3_2013_overall-13,AO3_2013_overall,14,None,Erik Lehnsherr | Magneto x Charles Xavier | Professor X,2,slash,None,5017,X-Men: First Class (2011),None
AO3_2013_overall-14,AO3_2013_overall,15,None,Steve McGarrett x Danny 'Danno' Williams,2,slash,None,4989,Hawaii Five-0 (2010),None
