rank_id,data_set,rank_no,change,ship,members_num,fic_type,new_works,total_works,old_fandom,release_date
AO3_2015_overall-26,AO3_2015_overall,27,-7,Ianto Jones x Jack Harkness,2,slash,None,5689,Torchwood,None
AO3_2015_overall-27,AO3_2015_overall,28,-2,Loki Laufeyson/Odinson x Thor Odinson,2,slash,None,5653,Thor (Movies),None
AO3_2015_overall-28,AO3_2015_overall,29,-6,Allison Argent x Scott McCall,2,slash,None,5645,Teen Wolf (TV),None
AO3_2015_overall-29,AO3_2015_overall,30,0,Remus Lupin x Sirius Black,2,slash,None,5462,Harry Potter - J. K. Rowling,None
AO3_2015_overall-30,AO3_2015_overall,31,0,Tony Stark | Iron Man x Virginia 'Pepper' Potts | Rescue,2,slash,None,5446,The Avengers (Marvel Movies),None
AO3_2015_overall-31,AO3_2015_overall,32,-11,James T. Kirk x Leonard 'Bones' McCoy,2,slash,None,5440,Star Trek: Alternate Original Series (Movies),None
AO3_2015_overall-32,AO3_2015_overall,33,-18,Alexander Joseph 'Lex' Luthor x Clark Kent | Superman,2,slash,None,5270,Smallville,None
AO3_2015_overall-33,AO3_2015_overall,34,3,Greg Lestrade x Mycroft Holmes,2,slash,None,4988,Sherlock (TV),None
AO3_2015_overall-34,AO3_2015_overall,35,-3,Loki Laufeyson/Odinson x Tony Stark | Iron Man,2,slash,None,4935,The Avengers (Marvel Movies),None
AO3_2015_overall-35,AO3_2015_overall,36,-1,Frank Iero x Gerard Way,2,slash,None,4902,My Chemical Romance,None
AO3_2015_overall-36,AO3_2015_overall,37,32,Felicity Smoak x Oliver Queen | Green Arrow,2,slash,None,4864,Arrow (TV 2012),None
AO3_2015_overall-37,AO3_2015_overall,38,-9,Arthur x Eames,2,slash,None,4676,Inception (2010),None
AO3_2015_overall-38,AO3_2015_overall,39,-3,Hannibal Lecter x Will Graham,2,slash,None,4626,Hannibal (TV),None
AO3_2015_overall-39,AO3_2015_overall,40,11,Emma Swan x Regina Mills | Evil Queen,2,slash,None,4594,Once Upon a Time (TV),None
AO3_2015_overall-40,AO3_2015_overall,41,16,Jean Kirstein x Marco Bott,2,slash,None,4156,Shingeki no Kyojin | Attack on Titan,None
AO3_2015_overall-41,AO3_2015_overall,42,1,Belle x Mr. Gold | Rumpelstiltskin,2,slash,None,3817,Once Upon a Time (TV),None
AO3_2015_overall-42,AO3_2015_overall,43,12,Molly Hooper x Sherlock Holmes,2,slash,None,3790,Sherlock (TV),None
AO3_2015_overall-43,AO3_2015_overall,44,32,Emma Swan x Killian Jones | Captain Hook,2,slash,None,3681,Once Upon a Time (TV),None
AO3_2015_overall-44,AO3_2015_overall,45,new,Bellamy Blake x Clarke Griffin,2,slash,None,3637,The 100 (TV),None
AO3_2015_overall-45,AO3_2015_overall,46,-8,Dave Strider x John Egbert,2,slash,None,3601,Homestuck,None
AO3_2015_overall-46,AO3_2015_overall,47,-5,Hermione Granger x Ron Weasley,2,slash,None,3541,Harry Potter - J. K. Rowling,None
AO3_2015_overall-47,AO3_2015_overall,48,-3,John Watson x Mary Morstan,2,slash,None,3501,Sherlock (TV),None
AO3_2015_overall-48,AO3_2015_overall,49,-3,Rose Tyler x The Tenth Doctor,2,slash,None,3426,Doctor Who (2005),None
AO3_2015_overall-49,AO3_2015_overall,50,-3,Carlos x Cecil Palmer,2,slash,None,3351,Welcome to Night Vale,None
AO3_2015_overall-50,AO3_2015_overall,51,-2,Niall Horan x Zayn Malik,2,slash,None,3297,One Direction (Band),None
AO3_2015_overall-51,AO3_2015_overall,52,1,Harry Styles x Niall Horan,2,slash,None,3294,One Direction (Band),None
AO3_2015_overall-52,AO3_2015_overall,53,6,Jane Foster | Thor x Thor Odinson,2,slash,None,3217,The Avengers (Marvel Movies),None
AO3_2015_overall-53,AO3_2015_overall,54,17,Castiel & Dean Winchester,2,gen,None,3190,Supernatural,None
AO3_2015_overall-54,AO3_2015_overall,55,-14,Daniel Jackson x Jack O'Neill,2,slash,None,3180,Stargate SG-1,None
AO3_2015_overall-55,AO3_2015_overall,56,-4,Katniss Everdeen x Peeta Mellark,2,slash,None,3148,Hunger Games Trilogy - Suzanne Collins,None
AO3_2015_overall-56,AO3_2015_overall,57,-13,James Bond x Q,2,slash,None,3140,Skyfall (2012),None
AO3_2015_overall-57,AO3_2015_overall,58,-2,James 'Jim' Moriarty x Sebastian Moran,2,slash,None,3048,Sherlock (TV),None
AO3_2015_overall-58,AO3_2015_overall,59,-19,Benton Fraser x Ray Kowalski,2,slash,None,3027,due South,None
AO3_2015_overall-59,AO3_2015_overall,60,6,Jessica Moore x Sam Winchester,2,slash,None,2961,Supernatural,None
AO3_2015_overall-60,AO3_2015_overall,61,-11,Jackson Whittemore x Lydia Martin,2,slash,None,2926,Teen Wolf (TV),None
AO3_2015_overall-61,AO3_2015_overall,62,2,Dean Winchester & Sam Winchester,2,gen,None,2914,Supernatural,None
AO3_2015_overall-62,AO3_2015_overall,63,new,Cullen Rutherford x Inquisitor | Player Character,2,slash,None,2894,Dragon Age: Inquisition,None
AO3_2015_overall-63,AO3_2015_overall,64,-4,Bruce Banner | Hulk x Tony Stark | Iron Man,2,slash,None,2784,The Avengers (Marvel Movies),None
AO3_2015_overall-64,AO3_2015_overall,65,-17,River Song x The Eleventh Doctor,2,slash,None,2715,Doctor Who (2005),None
AO3_2015_overall-65,AO3_2015_overall,66,17,Erwin Smith x Levi Ackerman,2,slash,None,2694,Shingeki no Kyojin | Attack on Titan,None
AO3_2015_overall-66,AO3_2015_overall,67,-5,Erica Reyes x Vernon Boyd,2,slash,None,2692,Teen Wolf (TV),None
AO3_2015_overall-67,AO3_2015_overall,68,-5,Ginny Weasley x Harry Potter,2,slash,None,2691,Harry Potter - J. K. Rowling,None
AO3_2015_overall-68,AO3_2015_overall,69,new,Nanase Haruka x Tachibana Makoto,2,slash,None,2600,Free!,None
AO3_2015_overall-69,AO3_2015_overall,70,-12,Jack O'Neill x Sam Carter,2,slash,None,2566,Stargate SG-1,None
AO3_2015_overall-70,AO3_2015_overall,71,-17,Buffy Summers x Spike,2,slash,None,2545,Buffy the Vampire Slayer,None
AO3_2015_overall-71,AO3_2015_overall,72,-5,Kanaya Maryam x Rose Lalonde,2,slash,None,2505,Homestuck,None
AO3_2015_overall-72,AO3_2015_overall,73,-5,Draco Malfoy x Hermione Granger,2,slash,None,2472,Harry Potter - J. K. Rowling,None
AO3_2015_overall-73,AO3_2015_overall,74,0,Gavin Free x Michael Jones,2,slash,None,2468,Rooster Teeth/Achievement Hunter RPF,None
AO3_2015_overall-74,AO3_2015_overall,75,-14,Isaac Lahey x Scott McCall,2,slash,None,2462,Teen Wolf (TV),None
AO3_2015_overall-75,AO3_2015_overall,76,new,Carmilla Karnstein x Laura Hollis,2,slash,None,2429,Carmilla (Web Series),None
AO3_2015_overall-76,AO3_2015_overall,77,4,Alfred F. Jones | America x Arthur Kirkland | England,2,slash,None,2427,Hetalia: Axis Powers,None
AO3_2015_overall-77,AO3_2015_overall,78,17,Peter Hale x Stiles Stilinski,2,slash,None,2366,Teen Wolf (TV),None
AO3_2015_overall-78,AO3_2015_overall,79,10,Patrick Stump x Pete Wentz,2,slash,None,2330,Fall Out Boy,None
AO3_2015_overall-79,AO3_2015_overall,80,-6,Brian Kinney x Justin Taylor,2,slash,None,2227,Queer as Folk (US),None
AO3_2015_overall-80,AO3_2015_overall,81,new,Dan Howell | danisnotonfire x Phil Lester | AmazingPhil,2,slash,None,2203,Phandom/The Fantastic Foursome (YouTube RPF),None
AO3_2015_overall-81,AO3_2015_overall,82,2,Castiel x Sam Winchester,2,slash,None,2118,Supernatural,None
AO3_2015_overall-82,AO3_2015_overall,83,4,`James Potter x Lily Potter, née Evans`,2,slash,None,2092,Harry Potter - J. K. Rowling,None
AO3_2015_overall-83,AO3_2015_overall,84,new,Hinata Shouyou x Kageyama Tobio,2,slash,None,2085,Haikyuu!!,None
AO3_2015_overall-84,AO3_2015_overall,85,-6,Liam Payne x Louis Tomlinson,2,slash,None,2080,One Direction (Band),None
AO3_2015_overall-85,AO3_2015_overall,86,-1,Harry Styles x Zayn Malik,2,slash,None,2028,One Direction (Band),None
AO3_2015_overall-86,AO3_2015_overall,87,-9,Dirk Strider x Jake English,2,slash,None,2024,Homestuck,None
AO3_2015_overall-87,AO3_2015_overall,88,new,Lydia Martin x Stiles Stilinski,2,slash,None,2022,Teen Wolf (TV),None
AO3_2015_overall-88,AO3_2015_overall,89,-19,Anthony DiNozzo x Jethro Gibbs,2,slash,None,2021,NCIS,None
AO3_2015_overall-89,AO3_2015_overall,90,10,Scott McCall x Stiles Stilinski,2,slash,None,1996,Teen Wolf (TV),None
AO3_2015_overall-90,AO3_2015_overall,91,new,Kaidan Alenko x Shepard | Player Character,2,slash,None,1992,Mass Effect,None
AO3_2015_overall-91,AO3_2015_overall,92,new,James Buchanan 'Bucky' Barnes | Winter Soldier/Captain America & Steve Rogers | Captain America,2,gen,None,1969,Captain America (Movies),None
AO3_2015_overall-92,AO3_2015_overall,93,-2,Dave Strider x Karkat Vantas,2,slash,None,1957,Homestuck,None
AO3_2015_overall-93,AO3_2015_overall,94,-29,Adam Lambert x Tommy Ratliff,2,slash,None,1951,Adam Lambert (Musician),None
AO3_2015_overall-94,AO3_2015_overall,95,new,Uchiha Sasuke x Uzumaki Naruto,2,slash,None,1948,Naruto Naruto,None
AO3_2015_overall-95,AO3_2015_overall,96,new,Arthur Pendragon x Guinevere 'Gwen' Pendragon,2,slash,None,1920,Merlin (TV),None
AO3_2015_overall-96,AO3_2015_overall,97,-24,Brittany S. Pierce x Santana Lopez,2,slash,None,1899,Glee,None
AO3_2015_overall-97,AO3_2015_overall,98,new,Matsuoka Rin x Nanase Haruka,2,slash,None,1880,Free!,None
AO3_2015_overall-98,AO3_2015_overall,99,new,Daisy Johnson | Skye x Grant Ward,2,slash,None,1846,Agents of S.H.I.E.L.D. (TV),None
AO3_2015_overall-99,AO3_2015_overall,100,-1,Hermann Gottlieb x Newton Geiszler,2,slash,None,1819,Pacific Rim (2013),None
