rank_id,data_set,rank_no,change,ship,members_num,fic_type,new_works,total_works,old_fandom,release_date
AO3_2020_femslash-34,AO3_2020_femslash,35,53,Eve Polastri x Oksana Anatolyevna Astankova | Villanelle,2,slash,None,1581,Killing Eve (TV 2018),None
AO3_2020_femslash-35,AO3_2020_femslash,36,1,Clary Fray x Isabelle Lightwood,2,slash,None,1519,Shadowhunters (TV),None
AO3_2020_femslash-36,AO3_2020_femslash,37,-7,Helena 'H. G.' Wells x Myka Bering,2,slash,None,1500,Warehouse 13,None
AO3_2020_femslash-37,AO3_2020_femslash,38,13,Harleen Quinzel | Harley Quinn x Pamela Isley | Poison Ivy,2,slash,None,1446,Batman - All Media Types,None
AO3_2020_femslash-38,AO3_2020_femslash,38,3,Margaery Tyrell x Sansa Stark,2,slash,None,1446,Game of Thrones (TV),None
AO3_2020_femslash-39,AO3_2020_femslash,40,-6,Erin Gilbert x Jillian Holtzmann,2,slash,None,1364,Ghostbusters (2016),None
AO3_2020_femslash-40,AO3_2020_femslash,41,-6,Annie Leonhart x Mikasa Ackerman,2,slash,None,1335,Shingeki no Kyojin | Attack on Titan,None
AO3_2020_femslash-41,AO3_2020_femslash,41,-1,Kimberly Ann 'Kim' Hart | Pink Ranger x Trini Kwan | Yellow Ranger,2,slash,None,1335,Power Rangers (2017),None
AO3_2020_femslash-42,AO3_2020_femslash,43,-5,Jane Rizzoli x Maura Isles,2,slash,None,1326,Rizzoli & Isles,None
AO3_2020_femslash-43,AO3_2020_femslash,44,-5,Amélie Lacroix | Widowmaker x Lena Oxton | Tracer,2,slash,None,1322,Overwatch (Video Game),None
AO3_2020_femslash-44,AO3_2020_femslash,45,-3,Liara T'Soni x Shepard (Female) | Player Character,2,slash,None,1286,Mass Effect Trilogy,None
AO3_2020_femslash-45,AO3_2020_femslash,46,3,Maria Hill x Natalia Alianovna 'Natasha' Romanova | Black Widow,2,slash,None,1263,Marvel Cinematic Universe,None
AO3_2020_femslash-46,AO3_2020_femslash,47,-2,Anya x Raven Reyes,2,slash,None,1186,The 100 (TV),None
AO3_2020_femslash-47,AO3_2020_femslash,48,4,Alexandra 'Alex' Danvers | Supergirl/Sentinel x Kara Danvers/Zor-El | Supergirl,2,slash,None,1180,Supergirl (TV 2015),None
AO3_2020_femslash-48,AO3_2020_femslash,48,-1,Pearl x Rose Quartz | Pink Diamond,2,slash,None,1180,Steven Universe (Cartoon),None
AO3_2020_femslash-49,AO3_2020_femslash,50,7,Shimizu Kiyoko x Yachi Hitoka,2,slash,None,1174,Haikyuu!!,None
AO3_2020_femslash-50,AO3_2020_femslash,51,-1,Guinevere 'Gwen' Pendragon x Morgana,2,slash,None,1168,Merlin (TV),None
AO3_2020_femslash-51,AO3_2020_femslash,52,-4,Natalia Alianovna 'Natasha' Romanova | Black Widow x Virginia 'Pepper' Potts | Rescue,2,slash,None,1164,The Avengers (Marvel Movies),None
AO3_2020_femslash-52,AO3_2020_femslash,53,29,Christen Press x Tobin Heath,2,slash,None,1155,Women's Soccer RPF,None
AO3_2020_femslash-53,AO3_2020_femslash,54,-8,Tara Maclay x Willow Rosenberg,2,slash,None,1148,Buffy the Vampire Slayer (TV),None
AO3_2020_femslash-54,AO3_2020_femslash,55,1,Terezi Pyrope x Vriska Serket,2,slash,None,1124,Homestuck,None
AO3_2020_femslash-55,AO3_2020_femslash,56,17,Atsuko 'Akko' Kagari x Diana Cavendish,2,slash,None,1122,Little Witch Academia,None
AO3_2020_femslash-56,AO3_2020_femslash,57,1,Alexandra 'Alex' Danvers | Supergirl/Sentinel x Astra In-Ze,2,slash,None,1103,Supergirl (TV 2015),None
AO3_2020_femslash-57,AO3_2020_femslash,58,3,Ruby x Sapphire,2,slash,None,1088,Steven Universe (Cartoon),None
AO3_2020_femslash-58,AO3_2020_femslash,59,9,Hermione Granger x Pansy Parkinson,2,slash,None,1080,Harry Potter - J. K. Rowling,None
AO3_2020_femslash-59,AO3_2020_femslash,60,-16,Elizabeth 'Eliza' Schuyler x Maria Reynolds,2,slash,None,1068,Hamilton,None
AO3_2020_femslash-60,AO3_2020_femslash,61,-1,Ali Krieger x Ashlyn Harris,2,slash,None,1059,Women's Soccer RPF,None
AO3_2020_femslash-61,AO3_2020_femslash,61,-6,Buffy Summers x Faith Lehane,2,slash,None,1059,Buffy the Vampire Slayer (TV),None
AO3_2020_femslash-62,AO3_2020_femslash,63,-9,Mabel Pines x Pacifica Northwest,2,slash,None,1051,Gravity Falls,None
AO3_2020_femslash-63,AO3_2020_femslash,64,-11,Nyssa Raatko/al Ghul x Sara Lance | White Canary,2,slash,None,1045,Arrow (TV 2012),None
AO3_2020_femslash-64,AO3_2020_femslash,65,-1,Carol Aird x Therese Belivet,2,slash,None,1011,Carol (2015),None
AO3_2020_femslash-65,AO3_2020_femslash,66,-7,Betty Cooper x Veronica Lodge,2,slash,None,988,Riverdale (TV 2017),None
AO3_2020_femslash-66,AO3_2020_femslash,67,8,Leliana x Warden (Female) | Player Character,2,slash,None,964,Dragon Age: Origins,None
AO3_2020_femslash-67,AO3_2020_femslash,68,new,Josie Saltzman x Penelope Park,2,slash,None,952,Legacies (TV 2018),None
AO3_2020_femslash-68,AO3_2020_femslash,69,5,Chloe Price x Rachel Amber,2,slash,None,947,Life Is Strange (Video Game),None
AO3_2020_femslash-69,AO3_2020_femslash,70,17,Evie x Mal,2,slash,None,924,Descendants (Disney Movies),None
AO3_2020_femslash-70,AO3_2020_femslash,71,new,Beauregard Lionett x Jester Lavorre,2,slash,None,891,Critical Role (Web Series),None
AO3_2020_femslash-71,AO3_2020_femslash,72,-6,Amethyst x Pearl,2,slash,None,889,Steven Universe (Cartoon),None
AO3_2020_femslash-72,AO3_2020_femslash,73,-11,Mila Babicheva x Sara Crispino,2,slash,None,882,Yuri!!! on Ice (Anime),None
AO3_2020_femslash-73,AO3_2020_femslash,74,-11,Marceline x Princess Bubblegum,2,slash,None,881,Adventure Time,None
AO3_2020_femslash-74,AO3_2020_femslash,75,-5,Cordelia Foxx/Goode | The Supreme x Misty Day,2,slash,None,880,American Horror Story,None
AO3_2020_femslash-75,AO3_2020_femslash,76,-11,Gabrielle x Xena,2,slash,None,844,Xena: Warrior Princess,None
AO3_2020_femslash-76,AO3_2020_femslash,77,19,Carol Danvers | Ms. Marvel/Captain Marvel x Maria Rambeau | Binary,2,slash,None,827,Captain Marvel (2019),None
AO3_2020_femslash-77,AO3_2020_femslash,78,21,Beauregard Lionett x Yasha Nydoorin,2,slash,None,821,Critical Role (Web Series),None
AO3_2020_femslash-78,AO3_2020_femslash,79,0,Emily Prentiss x Jennifer 'JJ' Jareau,2,slash,None,815,Criminal Minds (US TV),None
AO3_2020_femslash-79,AO3_2020_femslash,80,-11,Hawke (Female) | Player Character x Isabela,2,slash,None,809,Dragon Age II,None
AO3_2020_femslash-80,AO3_2020_femslash,81,14,Charity Dingle x Vanessa Woodfield,2,slash,None,808,Emmerdale,None
AO3_2020_femslash-81,AO3_2020_femslash,82,new,`Bellatrix Lestrange, née Black x Hermione Granger`,2,slash,None,804,Harry Potter - J. K. Rowling,None
AO3_2020_femslash-82,AO3_2020_femslash,83,3,Katya Zamolodchikova x Trixie Mattel,2,slash,None,802,RuPaul's Drag Race RPF,None
AO3_2020_femslash-83,AO3_2020_femslash,84,6,Haruno Sakura x Yamanaka Ino,2,slash,None,801,Naruto,None
AO3_2020_femslash-84,AO3_2020_femslash,85,-19,Kira Yukimura x Malia Tate,2,slash,None,798,Teen Wolf (TV),None
AO3_2020_femslash-85,AO3_2020_femslash,86,new,Natalia Alianovna 'Natasha' Romanova | Black Widow x Wanda Maximoff | Scarlet Witch,2,slash,None,792,Marvel Cinematic Universe,None
AO3_2020_femslash-86,AO3_2020_femslash,87,2,Kathryn Janeway x Seven of Nine,2,slash,None,790,Star Trek: Voyager,None
AO3_2020_femslash-87,AO3_2020_femslash,88,new,Hope Mikaelson x Josie Saltzman,2,slash,None,773,Legacies (TV 2018),None
AO3_2020_femslash-88,AO3_2020_femslash,89,9,Alexandra 'Alex' Danvers | Supergirl/Sentinel x Samantha 'Sam' Arias | Reign,2,slash,None,761,Supergirl (TV 2015),None
AO3_2020_femslash-89,AO3_2020_femslash,90,-14,Ayase Eli x Toujou Nozomi,2,slash,None,760,Love Live! School Idol Project,None
AO3_2020_femslash-90,AO3_2020_femslash,91,-20,Maya Hart x Riley Matthews,2,slash,None,751,Girl Meets World,None
AO3_2020_femslash-91,AO3_2020_femslash,92,-15,Kaiou Michiru | Sailor Neptune x Tenoh Haruka | Sailor Uranus,2,slash,None,750,Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon,None
AO3_2020_femslash-92,AO3_2020_femslash,93,new,Adora x Glimmer,2,slash,None,748,She-Ra and the Princesses of Power (2018),None
AO3_2020_femslash-93,AO3_2020_femslash,94,-22,Charlie Bradbury x Jo Harvelle,2,slash,None,738,Supernatural,None
AO3_2020_femslash-94,AO3_2020_femslash,95,-14,Emily x Lena Oxton | Tracer,2,slash,None,719,Overwatch (Video Game),None
AO3_2020_femslash-95,AO3_2020_femslash,96,-16,Cosette Fauchelevent x Éponine Thénardier,2,slash,None,716,Les Misérables - All Media Types,None
AO3_2020_femslash-96,AO3_2020_femslash,97,-5,Angela Ziegler | Mercy x Moira O'Deorain,2,slash,None,711,Overwatch (Video Game),None
AO3_2020_femslash-97,AO3_2020_femslash,98,-14,Amethyst x Peridot,2,slash,None,707,Steven Universe (Cartoon),None
AO3_2020_femslash-98,AO3_2020_femslash,99,-8,Nishikino Maki x Yazawa Nico,2,slash,None,701,Love Live! School Idol Project,None
AO3_2020_femslash-99,AO3_2020_femslash,99,new,Inquisitor (Female) | Player Character x Josephine Montilyet,2,slash,None,701,Dragon Age: Inquisition,None
