rank_id,data_set,rank_no,change,ship,members_num,fic_type,new_works,total_works,old_fandom,release_date
AO3_2020_data-42,AO3_2020_data,43,8,Ben Solo | Kylo Ren & Rey,2,gen,2304,6506,Star Wars Sequel Trilogy,None
AO3_2020_data-43,AO3_2020_data,44,new,Takami Keigo | Hawks x Todoroki Touya | Dabi,2,slash,2294,2930,Boku no Hero Academia | My Hero Academia,None
AO3_2020_data-44,AO3_2020_data,45,new,Iwaizumi Hajime x Oikawa Tooru,2,slash,2272,11155,Haikyuu!!,None
AO3_2020_data-45,AO3_2020_data,46,-24,Jung Hoseok | J-Hope x Min Yoongi | Suga,2,slash,2259,12668,Bangtan Boys | BTS,None
AO3_2020_data-46,AO3_2020_data,47,new,Felix Hugo Fraldarius x Sylvain Jose Gautier,2,slash,2218,2218,Fire Emblem: Three Houses,None
AO3_2020_data-47,AO3_2020_data,48,28,Brienne of Tarth x Jaime Lannister,2,slash,2186,7063,Game of Thrones (TV),None
AO3_2020_data-48,AO3_2020_data,49,19,Bakugou Katsuki x Todoroki Shouto | Shoto,2,slash,2169,4991,Boku no Hero Academia | My Hero Academia,None
AO3_2020_data-49,AO3_2020_data,50,new,Ben Hanscom x Beverly Marsh,2,slash,2163,3116,IT (Movies – Muschietti),None
AO3_2020_data-50,AO3_2020_data,51,3,Hermione Granger x Ron Weasley,2,slash,2128,11699,Harry Potter - J. K. Rowling,None
AO3_2020_data-51,AO3_2020_data,52,-31,John Watson x Sherlock Holmes,2,slash,2121,61544,Sherlock (TV),None
AO3_2020_data-52,AO3_2020_data,53,-5,`James Potter x Lily Potter, née Evans`,2,slash,2110,10125,Harry Potter - J. K. Rowling,None
AO3_2020_data-53,AO3_2020_data,54,-28,Jeon Jungkook | Jungkook x Min Yoongi | Suga,2,slash,2074,9498,Bangtan Boys | BTS,None
AO3_2020_data-54,AO3_2020_data,55,new,Jiāng Chéng | Jiāng Wǎnyín x Lán Huàn | Lán Xīchén,2,slash,2073,2494,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,None
AO3_2020_data-55,AO3_2020_data,56,-25,Hannibal Lecter x Will Graham,2,slash,2064,17257,Hannibal (TV),None
AO3_2020_data-56,AO3_2020_data,57,new,Kakyoin Noriaki x Kujo 'Jojo' Jotaro,2,slash,1964,3580,JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,None
AO3_2020_data-57,AO3_2020_data,58,new,Midoriya Izuku | Deku x Uraraka Ochako | Uravity,2,slash,1896,3983,Boku no Hero Academia | My Hero Academia,None
AO3_2020_data-58,AO3_2020_data,59,-46,Katsuki Yuuri x Victor Nikiforov,2,slash,1843,24332,Yuri!!! on Ice (Anime),None
AO3_2020_data-59,AO3_2020_data,60,15,Ginny Weasley x Harry Potter,2,slash,1838,9269,Harry Potter - J. K. Rowling,None
AO3_2020_data-60,AO3_2020_data,61,new,Finn x Poe Dameron,2,slash,1806,7238,Star Wars Sequel Trilogy,None
AO3_2020_data-61,AO3_2020_data,62,new,Kaminari Denki | Chargebolt x Shinsou Hitoshi,2,slash,1791,2732,Boku no Hero Academia | My Hero Academia,None
AO3_2020_data-62,AO3_2020_data,63,-38,Dan Howell | danisnotonfire x Phil Lester | AmazingPhil,2,slash,1782,17316,Phandom/The Fantastic Foursome (YouTube RPF),None
AO3_2020_data-63,AO3_2020_data,64,-54,Keith x Shiro,2,slash,1764,13925,Voltron: Legendary Defender,None
AO3_2020_data-64,AO3_2020_data,65,31,Roman 'Princey' Sanders | Creativity x Virgil Sanders | Anxiety,2,slash,1720,3917,Sanders Sides (Web Series),None
AO3_2020_data-65,AO3_2020_data,66,new,Simon Snow x Tyrannus Basilton 'Baz' Grimm-Pitch,2,slash,1707,4803,Carry On Series - Rainbow Rowell,None
AO3_2020_data-66,AO3_2020_data,67,-33,Kim Taehyung | V x Min Yoongi | Suga,2,slash,1651,7176,Bangtan Boys | BTS,None
AO3_2020_data-67,AO3_2020_data,67,new,Byleth Eisner | Player Character x Dimitri Alexandre Blaiddyd,2,slash,1651,1651,Fire Emblem: Three Houses,None
AO3_2020_data-68,AO3_2020_data,69,new,Michelle 'MJ' Jones x Peter Parker | Spiderman,2,slash,1639,3692,Spider-Man (Tom Holland Movies),None
AO3_2020_data-69,AO3_2020_data,70,new,Alex Manes x Michael Guerin,2,slash,1635,2746,Roswell New Mexico (TV 2019),None
AO3_2020_data-70,AO3_2020_data,71,28,Uchiha Sasuke x Uzumaki Naruto,2,slash,1625,7705,Naruto,None
AO3_2020_data-71,AO3_2020_data,72,new,Bakugou Katsuki x Uraraka Ochako | Uravity,2,slash,1617,3776,Boku no Hero Academia | My Hero Academia,None
AO3_2020_data-72,AO3_2020_data,73,-30,James Buchanan 'Bucky' Barnes | Winter Soldier/Captain America x Tony Stark | Iron Man,2,slash,1559,7456,Marvel Cinematic Universe,None
AO3_2020_data-73,AO3_2020_data,74,-39,James Buchanan 'Bucky' Barnes | Winter Soldier/Captain America x Y/N | Reader,2,slash,1544,7724,Marvel Cinematic Universe,None
AO3_2020_data-74,AO3_2020_data,75,9,Connor (RK900) x Gavin Reed,2,slash,1534,3921,Detroit: Become Human (Video Game),None
AO3_2020_data-75,AO3_2020_data,76,new,Harry Potter x Tom Riddle | Voldemort,2,slash,1511,6308,Harry Potter - J. K. Rowling,None
AO3_2020_data-76,AO3_2020_data,77,new,Jeon Jungkook | Jungkook x Kim Namjoon | Rap Monster/RM,2,slash,1505,3911,Bangtan Boys | BTS,None
AO3_2020_data-77,AO3_2020_data,78,new,Annabeth Chase x Percy Jackson,2,slash,1501,6017,Percy Jackson and the Olympians - Rick Riordan,None
AO3_2020_data-78,AO3_2020_data,79,new,Byleth Eisner | Player Character x Edelgard von Hresvelg,2,slash,1495,1495,Fire Emblem: Three Houses,None
AO3_2020_data-79,AO3_2020_data,80,new,Dean Winchester & Sam Winchester,2,gen,1493,8791,Supernatural,None
AO3_2020_data-80,AO3_2020_data,81,new,Aizawa Shouta | Eraserhead & Midoriya Izuku | Deku,2,gen,1487,2200,Boku no Hero Academia | My Hero Academia,None
AO3_2020_data-81,AO3_2020_data,82,-37,Stephen Strange | Doctor Strange x Tony Stark | Iron Man,2,slash,1460,4912,Marvel Cinematic Universe,None
AO3_2020_data-82,AO3_2020_data,83,new,Akechi Goro x Amamiya Ren | Joker | Player Character,2,slash,1447,3285,Persona 5,None
AO3_2020_data-83,AO3_2020_data,84,new,Kozume Kenma x Kuroo Tetsurou,2,slash,1444,4932,Haikyuu!!,None
AO3_2020_data-84,AO3_2020_data,85,new,Han Jisung | Han x Lee Minho | Lee Know,2,slash,1440,3091,Stray Kids (Band),None
AO3_2020_data-85,AO3_2020_data,86,-33,Byun Baekhyun | Baekhyun x Park Chanyeol | Chanyeol,2,slash,1431,6629,EXO (Band),None
AO3_2020_data-86,AO3_2020_data,87,-45,Dean Winchester x Sam Winchester,2,slash,1416,27696,Supernatural,None
AO3_2020_data-87,AO3_2020_data,88,new,Bruno Buccellati x Leone Abbacchio,2,slash,1415,2237,JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,None
AO3_2020_data-88,AO3_2020_data,89,new,Chloe Decker x Lucifer Morningstar,2,slash,1413,4165,Lucifer (TV),None
AO3_2020_data-89,AO3_2020_data,90,new,Eddie Kaspbrak & Richie Tozier,2,gen,1396,2268,IT - Stephen King,None
AO3_2020_data-90,AO3_2020_data,91,new,Andrew Minyard x Neil Josten,2,slash,1392,4681,All For The Game - Nora Sakavic,None
AO3_2020_data-91,AO3_2020_data,92,new,Blake Belladonna x Xiao Long Yang,2,slash,1390,4358,RWBY,None
AO3_2020_data-92,AO3_2020_data,93,new,Midoriya Izuku | Deku & Todoroki Shouto | Shoto,2,gen,1378,2887,Boku no Hero Academia | My Hero Academia,None
AO3_2020_data-93,AO3_2020_data,94,new,Anakin Skywalker | Darth Vader x Padmé Amidala,2,slash,1369,4112,Star Wars - All Media Types,None
AO3_2020_data-94,AO3_2020_data,95,-8,Kim Namjoon | Rap Monster/RM x Park Jimin | Jimin,2,slash,1365,4728,Bangtan Boys | BTS,None
AO3_2020_data-95,AO3_2020_data,95,new,Sokka x Zuko,2,slash,1365,1828,Avatar: The Last Airbender,None
AO3_2020_data-96,AO3_2020_data,97,new,Lee Jeno | Jeno x Na Jaemin | Jaemin,2,slash,1360,3266,NCT (Band),None
AO3_2020_data-97,AO3_2020_data,98,new,Charles Xavier | Professor X x Erik Lehnsherr | Magneto,2,slash,1333,14736,X-Men (Alternate Timeline Movies),None
AO3_2020_data-98,AO3_2020_data,99,-72,Loki Laufeyson/Odinson x Thor Odinson,2,slash,1330,12863,Thor (Movies),None
AO3_2020_data-99,AO3_2020_data,100,new,Logan Sanders | Logic x Patton Sanders | Morality,2,slash,1327,3132,Sanders Sides (Web Series),None
