rank_id,data_set,rank_no,change,ship,members_num,fic_type,new_works,total_works,old_fandom,release_date
AO3_2019_overall-0,AO3_2019_overall,1,0,Castiel x Dean Winchester,2,slash,None,79650,Supernatural,None
AO3_2019_overall-1,AO3_2019_overall,2,0,John Watson x Sherlock Holmes,2,slash,None,59436,Sherlock (TV),None
AO3_2019_overall-2,AO3_2019_overall,3,0,Derek Hale x Stiles Stilinski,2,slash,None,56021,Teen Wolf (TV),None
AO3_2019_overall-3,AO3_2019_overall,4,1,James Buchanan 'Bucky' Barnes | Winter Soldier/Captain America x Steve Rogers | Captain America,2,slash,None,43515,Captain America (Movies),None
AO3_2019_overall-4,AO3_2019_overall,5,2,Draco Malfoy x Harry Potter,2,slash,None,33110,Harry Potter - J. K. Rowling,None
AO3_2019_overall-5,AO3_2019_overall,6,-2,Harry Styles x Louis Tomlinson,2,slash,None,32449,One Direction (Band),None
AO3_2019_overall-6,AO3_2019_overall,7,1,Steve Rogers | Captain America x Tony Stark | Iron Man,2,slash,None,30700,The Avengers (Marvel Movies),None
AO3_2019_overall-7,AO3_2019_overall,8,9,Keith x Lance,2,slash,None,27848,Voltron: Legendary Defender,None
AO3_2019_overall-8,AO3_2019_overall,9,-3,Dean Winchester x Sam Winchester,2,slash,None,26287,Supernatural,None
AO3_2019_overall-9,AO3_2019_overall,10,2,Katsuki Yuuri x Victor Nikiforov,2,slash,None,22515,Yuri!!! on Ice (Anime),None
AO3_2019_overall-10,AO3_2019_overall,11,11,Alec Lightwood x Magnus Bane,2,slash,None,21224,Shadowhunters (TV),None
AO3_2019_overall-11,AO3_2019_overall,12,-3,Arthur Pendragon x Merlin,2,slash,None,21068,Merlin (TV),None
AO3_2019_overall-12,AO3_2019_overall,13,33,Jeon Jungkook | Jungkook x Kim Taehyung | V,2,slash,None,18118,Bangtan Boys | BTS,None
AO3_2019_overall-13,AO3_2019_overall,14,27,Min Yoongi | Suga x Park Jimin | Jimin,2,slash,None,16849,Bangtan Boys | BTS,None
AO3_2019_overall-14,AO3_2019_overall,15,-5,John Watson & Sherlock Holmes,2,gen,None,16630,Sherlock (TV),None
AO3_2019_overall-15,AO3_2019_overall,16,5,Dan Howell | danisnotonfire x Phil Lester | AmazingPhil,2,slash,None,15554,Phandom/The Fantastic Foursome (YouTube RPF),None
AO3_2019_overall-16,AO3_2019_overall,17,-6,Blaine Anderson x Kurt Hummel,2,slash,None,15245,Glee,None
AO3_2019_overall-17,AO3_2019_overall,18,-3,Hannibal Lecter x Will Graham,2,slash,None,15214,Hannibal (TV),None
AO3_2019_overall-18,AO3_2019_overall,19,0,Remus Lupin x Sirius Black,2,slash,None,14755,Harry Potter - J. K. Rowling,None
AO3_2019_overall-19,AO3_2019_overall,20,35,Adrien Agreste | Chat Noir x Marinette Dupain-Cheng | Ladybug,2,slash,None,14477,Miraculous Ladybug,None
AO3_2019_overall-20,AO3_2019_overall,21,18,Tony Stark | Iron Man x Virginia 'Pepper' Potts | Rescue,2,slash,None,13847,The Avengers (Marvel Movies),None
AO3_2019_overall-21,AO3_2019_overall,22,-9,Eren Yeager x Levi Ackerman,2,slash,None,13567,Shingeki no Kyojin | Attack on Titan,None
AO3_2019_overall-22,AO3_2019_overall,23,41,Kim Namjoon | Rap Monster/RM x Kim Seokjin | Jin,2,slash,None,13558,Bangtan Boys | BTS,None
AO3_2019_overall-23,AO3_2019_overall,24,-10,Charles Xavier | Professor X x Erik Lehnsherr | Magneto,2,slash,None,13418,X-Men (Alternate Timeline Movies),None
AO3_2019_overall-24,AO3_2019_overall,25,40,Jeon Jungkook | Jungkook x Park Jimin | Jimin,2,slash,None,13306,Bangtan Boys | BTS,None
AO3_2019_overall-25,AO3_2019_overall,26,-6,Gabriel x Sam Winchester,2,slash,None,12661,Supernatural,None
AO3_2019_overall-26,AO3_2019_overall,27,-11,Jared Padalecki x Jensen Ackles,2,slash,None,12647,Supernatural RPF,None
AO3_2019_overall-27,AO3_2019_overall,28,9,Armitage Hux x Ben Solo | Kylo Ren,2,slash,None,12275,Star Wars Sequel Trilogy,None
AO3_2019_overall-28,AO3_2019_overall,29,new,Ben Solo | Kylo Ren x Rey,2,slash,None,12260,Star Wars Sequel Trilogy,None
AO3_2019_overall-29,AO3_2019_overall,30,new,Keith x Shiro,2,slash,None,12182,Voltron: Legendary Defender,None
AO3_2019_overall-30,AO3_2019_overall,31,16,Loki Laufeyson/Odinson x Thor Odinson,2,slash,None,11533,Thor (Movies),None
AO3_2019_overall-31,AO3_2019_overall,32,-7,Felicity Smoak x Oliver Queen | Green Arrow,2,slash,None,11497,Arrow (TV 2012),None
AO3_2019_overall-32,AO3_2019_overall,33,0,Bellamy Blake x Clarke Griffin,2,slash,None,11448,The 100 (TV),None
AO3_2019_overall-33,AO3_2019_overall,34,-16,John Sheppard x Rodney McKay,2,slash,None,11406,Stargate Atlantis,None
AO3_2019_overall-34,AO3_2019_overall,35,-8,Emma Swan x Regina Mills | Evil Queen,2,slash,None,11388,Once Upon a Time (TV),None
AO3_2019_overall-35,AO3_2019_overall,36,-5,Danny 'Danno' Williams x Steve McGarrett,2,slash,None,10901,Hawaii Five-0 (2010),None
AO3_2019_overall-36,AO3_2019_overall,37,-11,James T. Kirk x Spock,2,slash,None,10895,Star Trek: Alternate Original Series (Movies),None
