rank_id,data_set,rank_no,change,ship,members_num,fic_type,new_works,total_works,old_fandom,release_date
AO3_2016_femslash-27,AO3_2016_femslash,28,21,Ali Krieger x Ashlyn Harris,2,slash,None,695,Women's Soccer RPF,None
AO3_2016_femslash-28,AO3_2016_femslash,29,-6,Terezi Pyrope x Vriska Serket,2,slash,None,691,Homestuck,None
AO3_2016_femslash-29,AO3_2016_femslash,30,-2,Liara T'Soni x Shepard (Female) | Player Character,2,slash,None,672,Mass Effect,None
AO3_2016_femslash-30,AO3_2016_femslash,31,44,Mabel Pines x Pacifica Northwest,2,slash,None,665,Gravity Falls,None
AO3_2016_femslash-31,AO3_2016_femslash,32,2,Ruby Rose x Weiss Schnee,2,slash,None,656,RWBY,None
AO3_2016_femslash-32,AO3_2016_femslash,33,-9,Buffy Summers x Faith Lehane,2,slash,None,651,Buffy the Vampire Slayer,None
AO3_2016_femslash-33,AO3_2016_femslash,34,-3,Maria Hill x Natalia Alianovna 'Natasha' Romanova | Black Widow,2,slash,None,648,Marvel Cinematic Universe,None
AO3_2016_femslash-34,AO3_2016_femslash,35,4,Kira Yukimura x Malia Tate,2,slash,None,597,Teen Wolf (TV),None
AO3_2016_femslash-35,AO3_2016_femslash,36,6,Nyssa Raatko/al Ghul x Sara Lance | White Canary,2,slash,None,591,Arrow (TV 2012),None
AO3_2016_femslash-36,AO3_2016_femslash,37,new,Pearl x Rose Quartz | Pink Diamond,2,slash,None,560,Steven Universe (Cartoon),None
AO3_2016_femslash-37,AO3_2016_femslash,38,-11,Jane Crocker x Roxy Lalonde,2,slash,None,558,Homestuck,None
AO3_2016_femslash-38,AO3_2016_femslash,39,new,Ruby x Sapphire,2,slash,None,557,Steven Universe (Cartoon),None
AO3_2016_femslash-39,AO3_2016_femslash,40,21,Alex Morgan x Tobin Heath,2,slash,None,524,Women's Soccer RPF,None
AO3_2016_femslash-40,AO3_2016_femslash,41,new,Shimizu Kiyoko x Yachi Hitoka,2,slash,None,504,Haikyuu!!,None
AO3_2016_femslash-41,AO3_2016_femslash,42,new,Nicole Haught x Waverly Earp,2,slash,None,500,Wynonna Earp (TV),None
AO3_2016_femslash-42,AO3_2016_femslash,43,-7,Hawke (Female) | Player Character x Isabela,2,slash,None,493,Dragon Age II,None
AO3_2016_femslash-43,AO3_2016_femslash,44,-18,Quinn Fabray x Santana Lopez,2,slash,None,489,Glee,None
AO3_2016_femslash-44,AO3_2016_femslash,45,-8,Danny Lawrence x Laura Hollis,2,slash,None,479,Carmilla (Web Series),None
AO3_2016_femslash-45,AO3_2016_femslash,46,new,Octavia Blake x Raven Reyes,2,slash,None,477,The 100 (TV),None
AO3_2016_femslash-46,AO3_2016_femslash,47,-4,Charlie Bradbury x Jo Harvelle,2,slash,None,475,Supernatural,None
AO3_2016_femslash-47,AO3_2016_femslash,48,24,Leliana x Warden (Female) | Player Character,2,slash,None,447,Dragon Age: Origins,None
AO3_2016_femslash-48,AO3_2016_femslash,49,-20,Cara Mason x Kahlan Amnell,2,slash,None,434,Legend of the Seeker,None
AO3_2016_femslash-49,AO3_2016_femslash,50,-5,Marceline x Princess Bubblegum,2,slash,None,430,Adventure Time,None
AO3_2016_femslash-50,AO3_2016_femslash,51,-21,Rachel Berry x Santana Lopez,2,slash,None,423,Glee,None
AO3_2016_femslash-51,AO3_2016_femslash,52,new,Lapis Lazuli x Peridot,2,slash,None,421,Steven Universe (Cartoon),None
AO3_2016_femslash-52,AO3_2016_femslash,53,new,Amethyst x Pearl,2,slash,None,418,Steven Universe (Cartoon),None
AO3_2016_femslash-53,AO3_2016_femslash,54,44,Hope Solo x Kelley O'Hara,2,slash,None,413,Women's Soccer RPF,None
AO3_2016_femslash-54,AO3_2016_femslash,55,-3,Belle x Ruby | Red Riding Hood,2,slash,None,412,Once Upon a Time (TV),None
AO3_2016_femslash-55,AO3_2016_femslash,56,-8,Kaiou Michiru | Sailor Neptune x Tenoh Haruka | Sailor Uranus,2,slash,None,410,Bishoujo Senshi Sailor Moon | Pretty Guardian Sailor Moon,None
AO3_2016_femslash-56,AO3_2016_femslash,57,-19,Cosette Fauchelevent x Éponine Thénardier,2,slash,None,407,Les Misérables - All Media Types,None
AO3_2016_femslash-57,AO3_2016_femslash,58,-25,Kanaya Maryam x Vriska Serket,2,slash,None,406,Homestuck,None
AO3_2016_femslash-58,AO3_2016_femslash,59,-18,Cora Hale x Lydia Martin,2,slash,None,404,Teen Wolf (TV),None
AO3_2016_femslash-59,AO3_2016_femslash,60,8,Inquisitor (Female) | Player Character x Josephine Montilyet,2,slash,None,397,Dragon Age: Inquisition,None
AO3_2016_femslash-60,AO3_2016_femslash,61,-21,Gail Peck x Holly Stewart,2,slash,None,392,Rookie Blue,None
AO3_2016_femslash-61,AO3_2016_femslash,62,-27,Bo x Lauren Lewis,2,slash,None,384,Lost Girl,None
AO3_2016_femslash-62,AO3_2016_femslash,63,-5,Ginny Weasley x Luna Lovegood,2,slash,None,383,Harry Potter - J. K. Rowling,None
AO3_2016_femslash-63,AO3_2016_femslash,64,18,Clarke Griffin x Raven Reyes,2,slash,None,379,The 100 (TV),None
AO3_2016_femslash-64,AO3_2016_femslash,65,-8,Charlie Bradbury x Dorothy Baum,2,slash,None,368,Supernatural,None
AO3_2016_femslash-65,AO3_2016_femslash,66,-16,Gabrielle x Xena,2,slash,None,367,Xena: Warrior Princess,None
AO3_2016_femslash-66,AO3_2016_femslash,66,-12,Emily Prentiss x Jennifer 'JJ' Jareau,2,slash,None,367,Criminal Minds,None
AO3_2016_femslash-67,AO3_2016_femslash,68,new,Inquisitor (Female) | Player Character x Sera,2,slash,None,362,Dragon Age: Inquisition,None
AO3_2016_femslash-68,AO3_2016_femslash,69,-22,Arizona Robbins x Calliope 'Callie' Torres,2,slash,None,356,Grey's Anatomy,None
AO3_2016_femslash-69,AO3_2016_femslash,70,-26,Janet Fraiser x Sam Carter,2,slash,None,346,Stargate SG-1,None
AO3_2016_femslash-70,AO3_2016_femslash,71,-18,Jade Harley x Rose Lalonde,2,slash,None,343,Homestuck,None
AO3_2016_femslash-71,AO3_2016_femslash,72,-21,Jenny Flint x Madame Vastra,2,slash,None,336,Doctor Who (2005),None
AO3_2016_femslash-72,AO3_2016_femslash,73,new,Clary Fray x Isabelle Lightwood,2,slash,None,333,Shadowhunters (TV),None
AO3_2016_femslash-73,AO3_2016_femslash,74,8,Harleen Quinzel | Harley Quinn x Pamela Isley | Poison Ivy,2,slash,None,332,Batman - All Media Types,None
AO3_2016_femslash-74,AO3_2016_femslash,75,-29,Alicia Florrick x Kalinda Sharma,2,slash,None,310,The Good Wife (TV),None
AO3_2016_femslash-75,AO3_2016_femslash,75,-20,Irene Adler x Molly Hooper,2,slash,None,310,Sherlock (TV),None
AO3_2016_femslash-76,AO3_2016_femslash,77,-15,Akemi Homura x Kaname Madoka,2,slash,None,306,Mahou Shoujo Madoka Magika | Puella Magi Madoka Magica,None
AO3_2016_femslash-77,AO3_2016_femslash,78,-15,Alex Vause x Piper Chapman,2,slash,None,303,Orange is the New Black,None
AO3_2016_femslash-78,AO3_2016_femslash,79,-21,Brenda Leigh Johnson x Sharon Raydor,2,slash,None,302,The Closer,None
AO3_2016_femslash-79,AO3_2016_femslash,80,-8,America Chavez | Ms. America x Kate Bishop | Hawkeye,2,slash,None,301,Young Avengers,None
AO3_2016_femslash-80,AO3_2016_femslash,81,-14,Ginny Weasley x Hermione Granger,2,slash,None,298,Harry Potter - J. K. Rowling,None
AO3_2016_femslash-81,AO3_2016_femslash,82,-11,Darcy Lewis x Natalia Alianovna 'Natasha' Romanova | Black Widow,2,slash,None,291,The Avengers (Marvel Movies),None
AO3_2016_femslash-82,AO3_2016_femslash,83,-27,Aurora x Mulan,2,slash,None,288,Once Upon a Time (TV),None
AO3_2016_femslash-83,AO3_2016_femslash,84,new,Garnet x Pearl,2,slash,None,286,Steven Universe (Cartoon),None
AO3_2016_femslash-84,AO3_2016_femslash,85,6,Camila Cabello x Lauren Jauregui,2,slash,None,285,Fifth Harmony (Band),None
AO3_2016_femslash-85,AO3_2016_femslash,86,new,Alexandra 'Alex' Danvers | Supergirl/Sentinel x Astra In-Ze,2,slash,None,281,Supergirl (TV 2015),None
AO3_2016_femslash-86,AO3_2016_femslash,86,3,Morgana x Morgause,2,slash,None,281,Merlin (TV),None
AO3_2016_femslash-87,AO3_2016_femslash,88,new,Maya Hart x Riley Matthews,2,slash,None,280,Girl Meets World,None
AO3_2016_femslash-88,AO3_2016_femslash,89,-23,Amy Raudenfeld x Karma Ashcroft,2,slash,None,279,Faking It (TV 2014),None
AO3_2016_femslash-89,AO3_2016_femslash,90,-30,Jade West x Tori Vega,2,slash,None,275,Victorious,None
AO3_2016_femslash-90,AO3_2016_femslash,91,new,Maxine 'Max' Caulfield x Victoria Chase,2,slash,None,271,Life Is Strange (Video Game),None
AO3_2016_femslash-91,AO3_2016_femslash,92,new,Jasper x Peridot,2,slash,None,270,Steven Universe (Cartoon),None
AO3_2016_femslash-92,AO3_2016_femslash,93,-23,Alexandra Cabot x Olivia Benson,2,slash,None,269,Law & Order: SVU,None
AO3_2016_femslash-93,AO3_2016_femslash,94,new,Alicia Clark x Elyza Lex,2,slash,None,262,The 100 (TV),None
AO3_2016_femslash-94,AO3_2016_femslash,94,new,Costia x Lexa,2,slash,None,262,The 100 (TV),None
AO3_2016_femslash-95,AO3_2016_femslash,96,new,Angela Ziegler | Mercy x Fareeha Amari | Pharah,2,slash,None,259,Overwatch (Video Game),None
AO3_2016_femslash-96,AO3_2016_femslash,97,new,Jessika Pava x Rey,2,slash,None,258,Star Wars Episode VII: The Force Awakens (2015),None
AO3_2016_femslash-97,AO3_2016_femslash,98,new,Anya x Raven Reyes,2,slash,None,254,The 100 (TV),None
AO3_2016_femslash-98,AO3_2016_femslash,99,-30,Johanna Mason x Katniss Everdeen,2,slash,None,253,Hunger Games Series - All Media Types,None
AO3_2016_femslash-99,AO3_2016_femslash,99,-36,Aranea Serket x Meenah Peixes,2,slash,None,253,Homestuck,None
