rank_id,data_set,rank_no,change,ship,members_num,fic_type,new_works,total_works,old_fandom,release_date
AO3_2022_overall-0,AO3_2022_overall,1,0,Castiel x Dean Winchester,2,slash,None,103225,Supernatural (TV 2005),None
AO3_2022_overall-1,AO3_2022_overall,2,0,Sherlock Holmes x John Watson,2,slash,None,66436,Sherlock (TV),None
AO3_2022_overall-2,AO3_2022_overall,3,0,Derek Hale x Stiles Stilinski,2,slash,None,65528,Teen Wolf (TV),None
AO3_2022_overall-3,AO3_2022_overall,4,0,James Buchanan 'Bucky' Barnes | Winter Soldier/Captain America x Steve Rogers | Captain America,2,slash,None,59640,Captain America (Movies),None
AO3_2022_overall-4,AO3_2022_overall,5,0,Draco Malfoy x Harry Potter,2,slash,None,56507,Harry Potter - J. K. Rowling,None
AO3_2022_overall-5,AO3_2022_overall,6,0,Steve Rogers | Captain America x Tony Stark | Iron Man,2,slash,None,43436,The Avengers (Marvel Movies),None
AO3_2022_overall-6,AO3_2022_overall,7,0,Aziraphale x Anthony J. Crowley,2,slash,None,42066,Good Omens (TV),None
AO3_2022_overall-7,AO3_2022_overall,8,0,Harry Styles x Louis Tomlinson,2,slash,None,37318,One Direction (Band),None
AO3_2022_overall-8,AO3_2022_overall,9,2,Jeon Jungkook | Jungkook x Kim Taehyung | V,2,slash,None,32629,Bangtan Boys | BTS,None
AO3_2022_overall-9,AO3_2022_overall,10,6,Bakugou Katsuki x Midoriya Izuku | Deku,2,slash,None,32615,Boku no Hero Academia | My Hero Academia,None
AO3_2022_overall-10,AO3_2022_overall,11,-2,Keith x Lance,2,slash,None,32529,Voltron: Legendary Defender,None
AO3_2022_overall-11,AO3_2022_overall,12,5,Sirius Black x Remus Lupin,2,slash,None,32429,Harry Potter - J. K. Rowling,None
AO3_2022_overall-12,AO3_2022_overall,13,5,Lán Zhàn | Lán Wàngjī x Wèi Yīng | Wèi Wúxiàn,2,slash,None,31777,魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,None
AO3_2022_overall-13,AO3_2022_overall,14,0,Adrien Agreste | Chat Noir x Marinette Dupain-Cheng | Ladybug,2,slash,None,31257,Miraculous Ladybug,None
AO3_2022_overall-14,AO3_2022_overall,15,-5,Dean Winchester x Sam Winchester,2,slash,None,30781,Supernatural (TV 2005),None
AO3_2022_overall-15,AO3_2022_overall,16,-4,Magnus Bane x Alec Lightwood,2,slash,None,29934,Shadowhunters (TV),None
AO3_2022_overall-16,AO3_2022_overall,17,-4,Rey x Ben Solo | Kylo Ren,2,slash,None,27926,Star Wars Sequel Trilogy,None
AO3_2022_overall-17,AO3_2022_overall,18,1,Bakugou Katsuki x Kirishima Eijirou | Red Riot,2,slash,None,27490,Boku no Hero Academia | My Hero Academia,None
AO3_2022_overall-18,AO3_2022_overall,19,-4,Katsuki Yuuri x Victor Nikiforov,2,slash,None,26463,Yuri!!! on Ice (Anime),None
AO3_2022_overall-19,AO3_2022_overall,20,3,Peter Parker | Spiderman & Tony Stark | Iron Man,2,gen,None,25763,Marvel Cinematic Universe,None
AO3_2022_overall-20,AO3_2022_overall,21,-1,Merlin x Arthur Pendragon,2,slash,None,25746,Merlin (TV),None
AO3_2022_overall-21,AO3_2022_overall,22,0,Jeon Jungkook | Jungkook x Park Jimin | Jimin,2,slash,None,25270,Bangtan Boys | BTS,None
AO3_2022_overall-22,AO3_2022_overall,23,-2,Min Yoongi | Suga x Park Jimin | Jimin,2,slash,None,24665,Bangtan Boys | BTS,None
AO3_2022_overall-23,AO3_2022_overall,24,0,Will Graham x Hannibal Lecter,2,slash,None,23997,Hannibal (TV),None
AO3_2022_overall-24,AO3_2022_overall,25,2,Midoriya Izuku | Deku x Todoroki Shouto | Shoto,2,slash,None,21582,Boku no Hero Academia | My Hero Academia,None
AO3_2022_overall-25,AO3_2022_overall,26,-1,Virginia 'Pepper' Potts | Rescue x Tony Stark | Iron Man,2,slash,None,21230,Marvel Cinematic Universe,None
AO3_2022_overall-26,AO3_2022_overall,27,-1,Kim Namjoon | Rap Monster/RM x Kim Seokjin | Jin,2,slash,None,20979,Bangtan Boys | BTS,None
AO3_2022_overall-27,AO3_2022_overall,28,17,Clay | Dream x George Davidson | GeorgeNotFound,2,slash,None,20920,Video Blogging RPF,None
